ID,label
23687,0
23688,1
23689,2
23690,1
23691,2
23692,1
23693,2
23694,2
23695,0
23696,0
23697,2
23698,1
23699,2
23700,0
23701,1
23702,0
23703,2
23704,2
23705,0
23706,0
23707,2
23708,1
23709,2
23710,1
23711,1
23712,0
23713,0
23714,0
23715,2
23716,2
23717,0
23718,1
23719,0
23720,0
23721,0
23722,0
23723,2
23724,2
23725,0
23726,0
23727,1
23728,0
23729,2
23730,2
23731,0
23732,0
23733,0
23734,1
23735,1
23736,0
23737,2
23738,2
23739,1
23740,2
23741,0
23742,1
23743,2
23744,0
23745,1
23746,0
23747,1
23748,2
23749,0
23750,2
23751,2
23752,2
23753,2
23754,2
23755,1
23756,2
23757,2
23758,2
23759,0
23760,2
23761,0
23762,2
23763,1
23764,1
23765,0
23766,0
23767,2
23768,0
23769,0
23770,0
23771,2
23772,0
23773,2
23774,0
23775,1
23776,2
23777,1
23778,1
23779,2
23780,1
23781,1
23782,2
23783,2
23784,0
23785,0
23786,0
23787,1
23788,2
23789,0
23790,0
23791,1
23792,0
23793,1
23794,1
23795,2
23796,2
23797,0
23798,1
23799,1
23800,2
23801,0
23802,0
23803,1
23804,2
23805,0
23806,0
23807,0
23808,2
23809,2
23810,0
23811,0
23812,1
23813,2
23814,0
23815,0
23816,1
23817,0
23818,1
23819,0
23820,2
23821,2
23822,0
23823,1
23824,0
23825,2
23826,0
23827,0
23828,1
23829,1
23830,0
23831,1
23832,2
23833,2
23834,2
23835,2
23836,0
23837,2
23838,0
23839,1
23840,2
23841,1
23842,2
23843,1
23844,1
23845,0
23846,0
23847,1
23848,1
23849,0
23850,2
23851,0
23852,0
23853,0
23854,2
23855,0
23856,0
23857,0
23858,0
23859,0
23860,2
23861,1
23862,0
23863,1
23864,0
23865,0
23866,0
23867,1
23868,2
23869,1
23870,0
23871,0
23872,0
23873,0
23874,0
23875,1
23876,2
23877,2
23878,0
23879,1
23880,1
23881,0
23882,1
23883,2
23884,1
23885,2
23886,2
23887,2
23888,2
23889,1
23890,0
23891,0
23892,0
23893,2
23894,0
23895,0
23896,2
23897,0
23898,1
23899,1
23900,2
23901,1
23902,2
23903,1
23904,2
23905,1
23906,2
23907,2
23908,2
23909,1
23910,1
23911,2
23912,1
23913,1
23914,0
23915,1
23916,1
23917,2
23918,2
23919,2
23920,2
23921,2
23922,2
23923,1
23924,1
23925,0
23926,2
23927,1
23928,1
23929,0
23930,0
23931,0
23932,2
23933,2
23934,2
23935,1
23936,1
23937,0
23938,2
23939,1
23940,0
23941,1
23942,1
23943,0
23944,1
23945,2
23946,0
23947,0
23948,2
23949,0
23950,0
23951,0
23952,2
23953,2
23954,1
23955,2
23956,1
23957,1
23958,1
23959,1
23960,0
23961,0
23962,0
23963,2
23964,2
23965,0
23966,0
23967,1
23968,2
23969,2
23970,1
23971,0
23972,2
23973,0
23974,0
23975,0
23976,2
23977,0
23978,2
23979,0
23980,0
23981,0
23982,1
23983,1
23984,2
23985,0
23986,0
23987,0
23988,1
23989,0
23990,0
23991,2
23992,0
23993,1
23994,0
23995,1
23996,2
23997,1
23998,2
23999,0
24000,0
24001,1
24002,1
24003,2
24004,0
24005,0
24006,2
24007,2
24008,2
24009,0
24010,0
24011,2
24012,1
24013,1
24014,2
24015,1
24016,1
24017,1
24018,0
24019,2
24020,0
24021,0
24022,1
24023,1
24024,1
24025,0
24026,0
24027,2
24028,1
24029,2
24030,0
24031,1
24032,2
24033,0
24034,2
24035,0
24036,0
24037,0
24038,0
24039,1
24040,1
24041,1
24042,1
24043,2
24044,1
24045,2
24046,1
24047,2
24048,1
24049,1
24050,0
24051,2
24052,1
24053,0
24054,2
24055,1
24056,0
24057,2
24058,2
24059,0
24060,2
24061,2
24062,2
24063,0
24064,2
24065,2
24066,1
24067,0
24068,0
24069,0
24070,1
24071,0
24072,1
24073,1
24074,0
24075,2
24076,2
24077,1
24078,0
24079,2
24080,0
24081,0
24082,0
24083,2
24084,1
24085,2
24086,2
24087,2
24088,2
24089,0
24090,1
24091,0
24092,0
24093,1
24094,1
24095,2
24096,0
24097,2
24098,2
24099,2
24100,2
24101,2
24102,0
24103,2
24104,0
24105,0
24106,2
24107,1
24108,0
24109,1
24110,1
24111,2
24112,1
24113,2
24114,1
24115,0
24116,1
24117,1
24118,2
24119,0
24120,0
24121,0
24122,2
24123,2
24124,2
24125,2
24126,0
24127,1
24128,2
24129,1
24130,1
24131,0
24132,1
24133,0
24134,1
24135,1
24136,0
24137,1
24138,1
24139,2
24140,2
24141,0
24142,0
24143,1
24144,2
24145,1
24146,1
24147,0
24148,2
24149,1
24150,0
24151,2
24152,1
24153,1
24154,1
24155,1
24156,2
24157,1
24158,0
24159,2
24160,2
24161,1
24162,0
24163,0
24164,1
24165,1
24166,0
24167,2
24168,0
24169,1
24170,2
24171,1
24172,2
24173,0
24174,1
24175,2
24176,2
24177,2
24178,0
24179,0
24180,0
24181,0
24182,0
24183,0
24184,2
24185,1
24186,0
24187,0
24188,0
24189,2
24190,0
24191,2
24192,2
24193,1
24194,1
24195,1
24196,1
24197,1
24198,1
24199,2
24200,0
24201,0
24202,2
24203,1
24204,0
24205,2
24206,2
24207,2
24208,1
24209,1
24210,2
24211,0
24212,1
24213,1
24214,0
24215,0
24216,2
24217,2
24218,0
24219,2
24220,1
24221,1
24222,0
24223,1
24224,0
24225,0
24226,1
24227,1
24228,1
24229,2
24230,0
24231,1
24232,0
24233,1
24234,2
24235,2
24236,2
24237,2
24238,2
24239,1
24240,0
24241,0
24242,2
24243,1
24244,2
24245,1
24246,0
24247,2
24248,1
24249,0
24250,0
24251,0
24252,0
24253,2
24254,1
24255,2
24256,1
24257,2
24258,0
24259,2
24260,2
24261,0
24262,0
24263,1
24264,2
24265,1
24266,0
24267,1
24268,2
24269,0
24270,0
24271,2
24272,1
24273,0
24274,0
24275,2
24276,2
24277,2
24278,0
24279,0
24280,2
24281,1
24282,2
24283,1
24284,1
24285,1
24286,2
24287,0
24288,2
24289,2
24290,2
24291,2
24292,2
24293,2
24294,1
24295,2
24296,0
24297,1
24298,0
24299,2
24300,1
24301,1
24302,1
24303,1
24304,2
24305,1
24306,0
24307,0
24308,1
24309,1
24310,0
24311,2
24312,0
24313,1
24314,1
24315,2
24316,1
24317,2
24318,0
24319,0
24320,1
24321,2
24322,0
24323,0
24324,0
24325,1
24326,2
24327,2
24328,1
24329,1
24330,0
24331,2
24332,2
24333,0
24334,1
24335,1
24336,0
24337,1
24338,1
24339,2
24340,0
24341,0
24342,2
24343,0
24344,0
24345,1
24346,2
24347,2
24348,1
24349,2
24350,0
24351,1
24352,0
24353,2
24354,2
24355,2
24356,0
24357,1
24358,2
24359,1
24360,0
24361,0
24362,0
24363,0
24364,1
24365,2
24366,2
24367,2
24368,0
24369,0
24370,0
24371,2
24372,0
24373,0
24374,1
24375,0
24376,0
24377,1
24378,0
24379,0
24380,2
24381,2
24382,1
24383,0
24384,0
24385,1
24386,1
24387,2
24388,1
24389,2
24390,0
24391,1
24392,1
24393,1
24394,1
24395,0
24396,1
24397,0
24398,2
24399,1
24400,1
24401,0
24402,2
24403,2
24404,1
24405,2
24406,0
24407,1
24408,2
24409,0
24410,2
24411,0
24412,0
24413,2
24414,1
24415,2
24416,2
24417,0
24418,0
24419,1
24420,0
24421,2
24422,0
24423,2
24424,0
24425,1
24426,2
24427,2
24428,1
24429,0
24430,2
24431,0
24432,0
24433,0
24434,0
24435,0
24436,0
24437,2
24438,0
24439,1
24440,1
24441,0
24442,2
24443,0
24444,2
24445,2
24446,0
24447,2
24448,0
24449,2
24450,2
24451,1
24452,0
24453,2
24454,2
24455,1
24456,0
24457,1
24458,2
24459,2
24460,2
24461,0
24462,2
24463,0
24464,2
24465,1
24466,0
24467,2
24468,1
24469,0
24470,0
24471,2
24472,1
24473,2
24474,0
24475,2
24476,2
24477,0
24478,1
24479,0
24480,1
24481,1
24482,2
24483,1
24484,1
24485,1
24486,2
24487,0
24488,0
24489,1
24490,0
24491,0
24492,0
24493,1
24494,2
24495,1
24496,2
24497,2
24498,0
24499,0
24500,2
24501,0
24502,1
24503,1
24504,0
24505,2
24506,2
24507,0
24508,2
24509,1
24510,0
24511,2
24512,1
24513,0
24514,1
24515,1
24516,0
24517,0
24518,2
24519,0
24520,0
24521,1
24522,1
24523,1
24524,0
24525,2
24526,0
24527,0
24528,0
24529,1
24530,1
24531,0
24532,0
24533,2
24534,0
24535,0
24536,0
24537,2
24538,2
24539,1
24540,2
24541,1
24542,1
24543,1
24544,2
24545,1
24546,0
24547,2
24548,2
24549,0
24550,0
24551,1
24552,1
24553,0
24554,1
24555,2
24556,1
24557,0
24558,2
24559,1
24560,1
24561,1
24562,1
24563,2
24564,1
24565,0
24566,1
24567,2
24568,1
24569,1
24570,2
24571,1
24572,1
24573,1
24574,0
24575,1
24576,2
24577,1
24578,0
24579,1
24580,2
24581,0
24582,0
24583,0
24584,2
24585,2
24586,2
24587,2
24588,1
24589,0
24590,1
24591,2
24592,0
24593,1
24594,2
24595,2
24596,2
24597,1
24598,0
24599,2
24600,2
24601,0
24602,0
24603,0
24604,0
24605,2
24606,1
24607,2
24608,1
24609,0
24610,2
24611,2
24612,0
24613,2
24614,2
24615,1
24616,2
24617,0
24618,1
24619,1
24620,0
24621,1
24622,1
24623,1
24624,2
24625,2
24626,1
24627,0
24628,2
24629,2
24630,1
24631,2
24632,1
24633,0
24634,0
24635,1
24636,2
24637,0
24638,1
24639,0
24640,0
24641,2
24642,0
24643,0
24644,0
24645,0
24646,1
24647,2
24648,1
24649,0
24650,0
24651,0
24652,1
24653,0
24654,1
24655,1
24656,0
24657,1
24658,2
24659,0
24660,2
24661,1
24662,0
24663,2
24664,1
24665,2
24666,0
24667,2
24668,1
24669,0
24670,0
24671,0
24672,0
24673,1
24674,1
24675,1
24676,2
24677,0
24678,0
24679,2
24680,1
24681,1
24682,0
24683,0
24684,0
24685,2
24686,1
24687,0
24688,0
24689,0
24690,1
24691,1
24692,1
24693,1
24694,2
24695,1
24696,2
24697,1
24698,0
24699,0
24700,0
24701,0
24702,2
24703,1
24704,0
24705,0
24706,2
24707,2
24708,2
24709,0
24710,0
24711,2
24712,1
24713,1
24714,0
24715,1
24716,0
24717,0
24718,0
24719,2
24720,1
24721,2
24722,1
24723,1
24724,0
24725,1
24726,2
24727,2
24728,1
24729,0
24730,0
24731,2
24732,0
24733,0
24734,2
24735,1
24736,1
24737,0
24738,2
24739,1
24740,2
24741,1
24742,0
24743,2
24744,2
24745,2
24746,0
24747,2
24748,1
24749,0
24750,2
24751,1
24752,2
24753,1
24754,2
24755,0
24756,2
24757,2
24758,1
24759,0
24760,2
24761,2
24762,0
24763,0
24764,1
24765,1
24766,2
24767,1
24768,1
24769,0
24770,1
24771,1
24772,2
24773,2
24774,0
24775,2
24776,0
24777,0
24778,2
24779,0
24780,2
24781,2
24782,1
24783,2
24784,0
24785,2
24786,1
24787,2
24788,0
24789,0
24790,1
24791,0
24792,0
24793,1
24794,1
24795,2
24796,2
24797,2
24798,1
24799,2
24800,1
24801,0
24802,1
24803,0
24804,1
24805,1
24806,2
24807,2
24808,2
24809,2
24810,2
24811,0
24812,2
24813,1
24814,1
24815,0
24816,2
24817,1
24818,1
24819,2
24820,2
24821,0
24822,1
24823,2
24824,1
24825,1
24826,1
24827,0
24828,1
24829,2
24830,2
24831,0
24832,0
24833,0
24834,2
24835,0
24836,2
24837,0
24838,1
24839,0
24840,2
24841,0
24842,0
24843,2
24844,0
24845,2
24846,2
24847,0
24848,2
24849,1
24850,0
24851,2
24852,0
24853,1
24854,1
24855,2
24856,0
24857,1
24858,1
24859,2
24860,0
24861,0
24862,2
24863,2
24864,2
24865,2
24866,1
24867,1
24868,2
24869,2
24870,2
24871,1
24872,2
24873,1
24874,2
24875,1
24876,1
24877,0
24878,0
24879,0
24880,2
24881,2
24882,2
24883,2
24884,2
24885,0
24886,0
24887,1
24888,0
24889,0
24890,0
24891,1
24892,0
24893,0
24894,0
24895,1
24896,2
24897,2
24898,2
24899,0
24900,2
24901,1
24902,1
24903,2
24904,2
24905,2
24906,0
24907,1
24908,0
24909,2
24910,1
24911,1
24912,0
24913,1
24914,1
24915,0
24916,1
24917,0
24918,0
24919,0
24920,0
24921,2
24922,0
24923,2
24924,0
24925,2
24926,1
24927,1
24928,1
24929,2
24930,0
24931,2
24932,0
24933,0
24934,0
24935,2
24936,0
24937,1
24938,2
24939,2
24940,1
24941,2
24942,0
24943,2
24944,1
24945,1
24946,2
24947,2
24948,1
24949,2
24950,0
24951,2
24952,2
24953,0
24954,0
24955,0
24956,2
24957,2
24958,2
24959,0
24960,0
24961,2
24962,1
24963,1
24964,0
24965,1
24966,2
24967,2
24968,2
24969,1
24970,1
24971,1
24972,2
24973,1
24974,0
24975,1
24976,1
24977,0
24978,1
24979,0
24980,1
24981,0
24982,0
24983,1
24984,2
24985,0
24986,2
24987,2
24988,0
24989,2
24990,2
24991,0
24992,1
24993,1
24994,2
24995,1
24996,1
24997,0
24998,1
24999,0
25000,1
25001,0
25002,2
25003,1
25004,2
25005,2
25006,2
25007,0
25008,0
25009,0
25010,1
25011,1
25012,1
25013,0
25014,0
25015,0
25016,1
25017,2
25018,2
25019,1
25020,2
25021,1
25022,1
25023,0
25024,0
25025,0
25026,2
25027,0
25028,0
25029,1
25030,1
25031,1
25032,1
25033,0
25034,2
25035,2
25036,1
25037,0
25038,1
25039,1
25040,0
25041,0
25042,1
25043,2
25044,0
25045,0
25046,1
25047,2
25048,1
25049,1
25050,0
25051,0
25052,1
25053,0
25054,2
25055,2
25056,0
25057,2
25058,1
25059,1
25060,1
25061,2
25062,1
25063,0
25064,2
25065,2
25066,2
25067,0
25068,0
25069,0
25070,2
25071,1
25072,1
25073,2
25074,1
25075,2
25076,0
25077,2
25078,2
25079,1
25080,1
25081,1
25082,0
25083,0
25084,2
25085,1
25086,2
25087,1
25088,1
25089,1
25090,0
25091,2
25092,2
25093,1
25094,1
25095,0
25096,0
25097,0
25098,2
25099,1
25100,0
25101,1
25102,1
25103,2
25104,0
25105,1
25106,2
25107,0
25108,2
25109,1
25110,2
25111,2
25112,0
25113,0
25114,0
25115,0
25116,0
25117,0
25118,1
25119,0
25120,1
25121,2
25122,0
25123,1
25124,0
25125,1
25126,1
25127,2
25128,2
25129,0
25130,0
25131,1
25132,0
25133,1
25134,1
25135,2
25136,2
25137,0
25138,1
25139,2
25140,2
25141,2
25142,2
25143,0
25144,2
25145,2
25146,2
25147,2
25148,0
25149,0
25150,1
25151,1
25152,0
25153,2
25154,1
25155,2
25156,1
25157,0
25158,1
25159,0
25160,1
25161,1
25162,2
25163,1
25164,0
25165,1
25166,1
25167,1
25168,2
25169,1
25170,0
25171,2
25172,0
25173,2
25174,0
25175,2
25176,0
25177,1
25178,1
25179,0
25180,1
25181,2
25182,1
25183,0
25184,1
25185,0
25186,1
25187,1
25188,1
25189,1
25190,2
25191,2
25192,2
25193,2
25194,2
25195,0
25196,0
25197,2
25198,1
25199,2
25200,1
25201,1
25202,2
25203,0
25204,2
25205,2
25206,2
25207,2
25208,1
25209,0
25210,2
25211,0
25212,0
25213,1
25214,0
25215,2
25216,0
25217,1
25218,0
25219,2
25220,2
25221,1
25222,0
25223,1
25224,1
25225,0
25226,0
25227,1
25228,0
25229,0
25230,1
25231,2
25232,0
25233,2
25234,0
25235,1
25236,1
25237,0
25238,0
25239,2
25240,2
25241,2
25242,2
25243,0
25244,2
25245,2
25246,2
25247,1
25248,1
25249,1
25250,0
25251,0
25252,1
25253,0
25254,1
25255,1
25256,1
25257,0
25258,1
25259,0
25260,0
25261,0
25262,2
25263,2
25264,2
25265,0
25266,1
25267,0
25268,0
25269,0
25270,0
25271,1
25272,2
25273,0
25274,2
25275,0
25276,2
25277,0
25278,1
25279,0
25280,0
25281,2
25282,0
25283,0
25284,1
25285,1
25286,2
25287,2
25288,0
25289,1
25290,1
25291,0
25292,0
25293,0
25294,1
25295,2
25296,0
25297,1
25298,2
25299,0
25300,2
25301,2
25302,1
25303,1
25304,2
25305,0
25306,1
25307,2
25308,2
25309,2
25310,0
25311,2
25312,2
25313,1
25314,0
25315,2
25316,0
25317,0
25318,2
25319,1
25320,2
25321,2
25322,1
25323,1
25324,1
25325,0
25326,1
25327,0
25328,2
25329,2
25330,2
25331,2
25332,0
25333,1
25334,0
25335,0
25336,0
25337,0
25338,1
25339,1
25340,2
25341,1
25342,1
25343,0
25344,2
25345,0
25346,0
25347,0
25348,2
25349,0
25350,0
25351,0
25352,0
25353,1
25354,2
25355,1
25356,2
25357,0
25358,1
25359,1
25360,0
25361,1
25362,0
25363,1
25364,0
25365,2
25366,1
25367,0
25368,2
25369,2
25370,1
25371,0
25372,0
25373,2
25374,1
25375,0
25376,1
25377,0
25378,0
25379,0
25380,1
25381,2
25382,1
25383,1
25384,0
25385,2
25386,2
25387,1
25388,0
25389,1
25390,0
25391,1
25392,0
25393,0
25394,2
25395,1
25396,0
25397,1
25398,1
25399,0
25400,2
25401,1
25402,1
25403,1
25404,2
25405,1
25406,2
25407,0
25408,1
25409,1
25410,0
25411,0
25412,0
25413,2
25414,0
25415,0
25416,0
25417,1
25418,2
25419,0
25420,1
25421,0
25422,1
25423,1
25424,1
25425,2
25426,0
25427,0
25428,1
25429,0
25430,1
25431,0
25432,1
25433,1
25434,1
25435,2
25436,1
25437,2
25438,1
25439,2
25440,1
25441,2
25442,2
25443,1
25444,0
25445,1
25446,0
25447,0
25448,1
25449,2
25450,2
25451,1
25452,2
25453,1
25454,2
25455,0
25456,1
25457,0
25458,0
25459,2
25460,0
25461,1
25462,1
25463,2
25464,1
25465,1
25466,1
25467,1
25468,2
25469,1
25470,0
25471,0
25472,2
25473,2
25474,0
25475,0
25476,1
25477,0
25478,2
25479,1
25480,1
25481,0
25482,0
25483,0
25484,1
25485,1
25486,2
25487,0
25488,0
25489,1
25490,1
25491,1
25492,0
25493,0
25494,0
25495,2
25496,1
25497,1
25498,1
25499,2
25500,1
25501,2
25502,2
25503,2
25504,0
25505,0
25506,1
25507,0
25508,2
25509,0
25510,2
25511,2
25512,2
25513,2
25514,0
25515,0
25516,1
25517,2
25518,1
25519,2
25520,1
25521,2
25522,2
25523,1
25524,0
25525,1
25526,2
25527,1
25528,2
25529,0
25530,1
25531,2
25532,2
25533,0
25534,1
25535,0
25536,1
25537,2
25538,1
25539,2
25540,0
25541,1
25542,1
25543,1
25544,2
25545,1
25546,2
25547,0
25548,1
25549,2
25550,0
25551,0
25552,1
25553,1
25554,0
25555,2
25556,0
25557,1
25558,0
25559,1
25560,2
25561,2
25562,0
25563,2
25564,1
25565,2
25566,2
25567,2
25568,0
25569,0
25570,0
25571,0
25572,0
25573,1
25574,1
25575,2
25576,0
25577,1
25578,1
25579,2
25580,1
25581,0
25582,1
25583,1
25584,2
25585,0
25586,0
25587,2
25588,2
25589,1
25590,0
25591,2
25592,0
25593,0
25594,1
25595,1
25596,1
25597,1
25598,1
25599,2
25600,1
25601,1
25602,2
25603,1
25604,2
25605,0
25606,2
25607,1
25608,2
25609,1
25610,1
25611,0
25612,1
25613,1
25614,1
25615,1
25616,0
25617,0
25618,0
25619,1
25620,1
25621,1
25622,2
25623,0
25624,1
25625,1
25626,2
25627,2
25628,1
25629,0
25630,0
25631,1
25632,1
25633,1
25634,1
25635,2
25636,0
25637,2
25638,1
25639,0
25640,1
25641,1
25642,2
25643,0
25644,1
25645,2
25646,2
25647,2
25648,2
25649,2
25650,0
25651,0
25652,0
25653,0
25654,2
25655,1
25656,2
25657,0
25658,2
25659,1
25660,0
25661,2
25662,2
25663,2
25664,0
25665,2
25666,1
25667,1
25668,2
25669,1
25670,0
25671,2
25672,1
25673,0
25674,0
25675,1
25676,1
25677,0
25678,0
25679,2
25680,2
25681,0
25682,0
25683,1
25684,0
25685,1
25686,1
25687,0
25688,1
25689,1
25690,2
25691,2
25692,0
25693,2
25694,1
25695,1
25696,0
25697,1
25698,1
25699,0
25700,2
25701,2
25702,1
25703,2
25704,1
25705,0
25706,0
25707,2
25708,0
25709,2
25710,1
25711,0
25712,0
25713,0
25714,2
25715,2
25716,0
25717,2
25718,0
25719,0
25720,2
25721,2
25722,2
25723,2
25724,1
25725,0
25726,2
25727,2
25728,1
25729,1
25730,1
25731,0
25732,1
25733,1
25734,0
25735,2
25736,0
25737,1
25738,0
25739,1
25740,2
25741,0
25742,0
25743,1
25744,1
25745,0
25746,1
25747,2
25748,1
25749,1
25750,2
25751,1
25752,1
25753,0
25754,2
25755,0
25756,0
25757,1
25758,0
25759,0
25760,0
25761,2
25762,0
25763,1
25764,2
25765,0
25766,1
25767,2
25768,2
25769,2
25770,1
25771,1
25772,2
25773,1
25774,2
25775,1
25776,2
25777,0
25778,1
25779,2
25780,1
25781,0
25782,0
25783,2
25784,1
25785,0
25786,0
25787,0
25788,2
25789,1
25790,2
25791,2
25792,2
25793,1
25794,0
25795,2
25796,0
25797,2
25798,2
25799,0
25800,2
25801,0
25802,1
25803,0
25804,0
25805,0
25806,1
25807,2
25808,1
25809,2
25810,2
25811,1
25812,2
25813,2
25814,2
25815,2
25816,1
25817,2
25818,2
25819,1
25820,0
25821,1
25822,0
25823,1
25824,1
25825,0
25826,1
25827,0
25828,2
25829,2
25830,2
25831,2
25832,1
25833,2
25834,0
25835,1
25836,2
25837,2
25838,2
25839,1
25840,1
25841,1
25842,1
25843,0
25844,1
25845,1
25846,0
25847,1
25848,0
25849,0
25850,2
25851,2
25852,2
25853,0
25854,2
25855,1
25856,0
25857,1
25858,0
25859,1
25860,1
25861,0
25862,0
25863,2
25864,2
25865,0
25866,1
25867,0
25868,1
25869,1
25870,0
25871,0
25872,2
25873,0
25874,1
25875,0
25876,0
25877,1
25878,1
25879,1
25880,2
25881,2
25882,2
25883,2
25884,2
25885,0
25886,1
25887,1
25888,2
25889,2
25890,1
25891,0
25892,0
25893,0
25894,1
25895,0
25896,1
25897,2
25898,1
25899,0
25900,0
25901,0
25902,0
25903,0
25904,0
25905,2
25906,1
25907,2
25908,0
25909,1
25910,2
25911,1
25912,1
25913,2
25914,0
25915,0
25916,0
25917,0
25918,1
25919,0
25920,1
25921,1
25922,1
25923,2
25924,0
25925,1
25926,0
25927,2
25928,0
25929,0
25930,2
25931,2
25932,2
25933,1
25934,2
25935,1
25936,0
25937,0
25938,0
25939,2
25940,0
25941,0
25942,1
25943,0
25944,2
25945,1
25946,2
25947,0
25948,1
25949,0
25950,1
25951,1
25952,0
25953,0
25954,2
25955,2
25956,0
25957,0
25958,2
25959,1
25960,2
25961,2
25962,1
25963,1
25964,2
25965,0
25966,2
25967,0
25968,1
25969,0
25970,2
25971,1
25972,2
25973,1
25974,0
25975,2
25976,0
25977,1
25978,0
25979,0
25980,2
25981,1
25982,1
25983,1
25984,1
25985,0
25986,2
25987,1
25988,1
25989,0
25990,0
25991,1
25992,0
25993,2
25994,1
25995,2
25996,2
25997,1
25998,0
25999,1
26000,0
26001,1
26002,0
26003,0
26004,0
26005,2
26006,0
26007,0
26008,0
26009,1
26010,1
26011,0
26012,2
26013,0
26014,2
26015,1
26016,1
26017,2
26018,2
26019,1
26020,1
26021,0
26022,0
26023,1
26024,2
26025,0
26026,1
26027,2
26028,1
26029,2
26030,0
26031,2
26032,0
26033,2
26034,1
26035,2
26036,2
26037,0
26038,2
26039,2
26040,1
26041,0
26042,1
26043,0
26044,2
26045,1
26046,0
26047,0
26048,2
26049,0
26050,1
26051,1
26052,2
26053,0
26054,0
26055,2
26056,1
26057,2
26058,2
26059,2
26060,1
26061,2
26062,0
26063,0
26064,0
26065,1
26066,1
26067,1
26068,0
26069,0
26070,0
26071,1
26072,1
26073,0
26074,1
26075,0
26076,2
26077,1
26078,0
26079,0
26080,2
26081,1
26082,2
26083,0
26084,2
26085,2
26086,2
26087,2
26088,1
26089,2
26090,0
26091,2
26092,2
26093,1
26094,2
26095,1
26096,0
26097,0
26098,2
26099,1
26100,0
26101,1
26102,0
26103,2
26104,1
26105,0
26106,1
26107,1
26108,1
26109,1
26110,1
26111,1
26112,0
26113,1
26114,1
26115,2
26116,1
26117,0
26118,0
26119,2
26120,1
26121,1
26122,2
26123,2
26124,1
26125,0
26126,0
26127,0
26128,1
26129,2
26130,2
26131,1
26132,0
26133,2
26134,2
26135,0
26136,0
26137,1
26138,2
26139,2
26140,2
26141,2
26142,1
26143,2
26144,2
26145,1
26146,0
26147,1
26148,2
26149,0
26150,1
26151,1
26152,1
26153,0
26154,0
26155,1
26156,1
26157,2
26158,0
26159,1
26160,0
26161,1
26162,2
26163,2
26164,1
26165,0
26166,2
26167,0
26168,0
26169,2
26170,2
26171,1
26172,1
26173,1
26174,1
26175,1
26176,1
26177,0
26178,0
26179,1
26180,0
26181,1
26182,2
26183,2
26184,1
26185,0
26186,2
26187,2
26188,2
26189,2
26190,2
26191,2
26192,2
26193,2
26194,1
26195,1
26196,0
26197,1
26198,0
26199,0
26200,0
26201,0
26202,2
26203,0
26204,2
26205,2
26206,1
26207,2
26208,0
26209,2
26210,1
26211,0
26212,1
26213,2
26214,0
26215,2
26216,2
26217,0
26218,2
26219,1
26220,0
26221,1
26222,0
26223,1
26224,2
26225,1
26226,0
26227,2
26228,0
26229,0
26230,1
26231,2
26232,1
26233,1
26234,0
26235,1
26236,1
26237,1
26238,1
26239,2
26240,1
26241,2
26242,0
26243,1
26244,0
26245,2
26246,1
26247,2
26248,0
26249,1
26250,2
26251,1
26252,1
26253,2
26254,0
26255,2
26256,1
26257,1
26258,1
26259,2
26260,0
26261,1
26262,1
26263,1
26264,0
26265,0
26266,1
26267,2
26268,2
26269,1
26270,0
26271,0
26272,2
26273,0
26274,0
26275,2
26276,0
26277,1
26278,1
26279,2
26280,2
26281,0
26282,2
26283,1
26284,1
26285,2
26286,1
26287,1
26288,1
26289,0
26290,0
26291,0
26292,2
26293,2
26294,1
26295,2
26296,0
26297,1
26298,2
26299,1
26300,0
26301,0
26302,1
26303,0
26304,1
26305,1
26306,2
26307,2
26308,0
26309,2
26310,0
26311,0
26312,0
26313,2
26314,2
26315,1
26316,1
26317,0
26318,0
26319,1
26320,1
26321,1
26322,2
26323,1
26324,1
26325,0
26326,0
26327,1
26328,1
26329,0
26330,0
26331,1
26332,1
26333,0
26334,1
26335,0
26336,1
26337,2
26338,0
26339,0
26340,1
26341,1
26342,0
26343,2
26344,0
26345,0
26346,0
26347,1
26348,0
26349,2
26350,2
26351,1
26352,0
26353,1
26354,1
26355,1
26356,1
26357,0
26358,1
26359,2
26360,1
26361,0
26362,0
26363,0
26364,0
26365,1
26366,0
26367,2
26368,1
26369,2
26370,2
26371,2
26372,0
26373,1
26374,2
26375,1
26376,2
26377,0
26378,0
26379,0
26380,0
26381,0
26382,0
26383,1
26384,0
26385,0
26386,1
26387,0
26388,1
26389,2
26390,1
26391,0
26392,0
26393,0
26394,0
26395,1
26396,1
26397,2
26398,2
26399,1
26400,2
26401,2
26402,2
26403,0
26404,1
26405,2
26406,2
26407,0
26408,0
26409,2
26410,1
26411,1
26412,0
26413,0
26414,2
26415,1
26416,0
26417,0
26418,2
26419,0
26420,0
26421,0
26422,1
26423,1
26424,2
26425,0
26426,1
26427,0
26428,0
26429,0
26430,0
26431,0
26432,1
26433,2
26434,1
26435,0
26436,2
26437,2
26438,1
26439,1
26440,2
26441,0
26442,2
26443,1
26444,1
26445,1
26446,2
26447,2
26448,0
26449,2
26450,1
26451,0
26452,0
26453,1
26454,0
26455,2
26456,0
26457,0
26458,0
26459,0
26460,1
26461,2
26462,2
26463,1
26464,1
26465,0
26466,1
26467,0
26468,0
26469,0
26470,1
26471,1
26472,1
26473,1
26474,2
26475,0
26476,1
26477,1
26478,1
26479,0
26480,0
26481,1
26482,2
26483,0
26484,0
26485,2
